n_features,fold,roc_auc,average_precision,balanced_accuracy,accuracy,f1,precision,recall,sensitivity,specificity,brier_score
43,6,0.8977272727272727,0.9121683871683872,0.8465909090909092,0.8421052631578947,0.8571428571428571,0.9,0.8181818181818182,0.8181818181818182,0.875,0.15648888888888887
43,7,0.7840909090909092,0.8891402714932128,0.5965909090909092,0.631578947368421,0.72,0.6428571428571429,0.8181818181818182,0.8181818181818182,0.375,0.19619877392596388
43,8,0.9166666666666666,0.9455657768157769,0.8571428571428572,0.8947368421052632,0.9230769230769231,0.8571428571428571,1.0,1.0,0.7142857142857143,0.12601345029239766
43,9,0.8571428571428572,0.926424963924964,0.6233766233766234,0.6666666666666666,0.75,0.6923076923076923,0.8181818181818182,0.8181818181818182,0.42857142857142855,0.16244133248996015
43,10,0.8522727272727273,0.8942807192807194,0.8125,0.8421052631578947,0.88,0.7857142857142857,1.0,1.0,0.625,0.1638385496328402
43,11,0.8522727272727273,0.9066885431858693,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.17253210005686415
43,12,1.0,1.0,0.9375,0.9473684210526315,0.9565217391304348,0.9166666666666666,1.0,1.0,0.875,0.11887543859649123
43,13,0.9285714285714286,0.9646464646464648,0.7440476190476191,0.7894736842105263,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.9166666666666666,0.5714285714285714,0.13630480328036745
43,14,0.9025974025974026,0.9527629233511586,0.8116883116883117,0.8333333333333334,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.7142857142857143,0.16025925925925924
44,0,0.9545454545454546,0.9686586141131595,0.8125,0.8421052631578947,0.88,0.7857142857142857,1.0,1.0,0.625,0.14242192939922155
44,1,0.875,0.9217286501377411,0.7840909090909092,0.7894736842105263,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.1571947284719093
44,2,0.8863636363636364,0.9365259740259742,0.7840909090909092,0.7894736842105263,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.15337209314217667
44,3,0.8928571428571428,0.9333765771265772,0.8154761904761905,0.8421052631578947,0.88,0.8461538461538461,0.9166666666666666,0.9166666666666666,0.7142857142857143,0.15105015925192158
44,4,0.8181818181818181,0.8829660238751148,0.8116883116883117,0.8333333333333334,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.7142857142857143,0.1649397758354005
44,5,0.9318181818181818,0.9584022038567492,0.8295454545454546,0.8421052631578947,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.75,0.13185187256283024
44,6,0.9090909090909091,0.9273199023199024,0.8011363636363636,0.7894736842105263,0.8,0.8888888888888888,0.7272727272727273,0.7272727272727273,0.875,0.15580233801813803
44,7,0.8181818181818181,0.9005994005994007,0.6420454545454546,0.6842105263157895,0.7692307692307693,0.6666666666666666,0.9090909090909091,0.9090909090909091,0.375,0.18317894736842102
44,8,0.8809523809523809,0.9230230417730418,0.8154761904761905,0.8421052631578947,0.88,0.8461538461538461,0.9166666666666666,0.9166666666666666,0.7142857142857143,0.1393875582859671
44,9,0.8701298701298702,0.9365259740259742,0.6233766233766234,0.6666666666666666,0.75,0.6923076923076923,0.8181818181818182,0.8181818181818182,0.42857142857142855,0.16427801312920517
44,10,0.8409090909090909,0.8791292041292043,0.8125,0.8421052631578947,0.88,0.7857142857142857,1.0,1.0,0.625,0.16300543202472387
44,11,0.8522727272727273,0.901526629935721,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.17068475250413928
44,12,0.9659090909090909,0.9777495232040687,0.8465909090909092,0.8421052631578947,0.8571428571428571,0.9,0.8181818181818182,0.8181818181818182,0.875,0.12977141747258414
44,13,0.9285714285714285,0.968545751633987,0.7440476190476191,0.7894736842105263,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.9166666666666666,0.5714285714285714,0.13514276464236172
